url,id,name,address,website,phone_number,categories
https://www.bbb.org/ca/bc/vancouver/profile/wedding-photographers/tmc-weddings-0037-2412393,2412393,TMC Weddings,", Vancouver, BC V5K 1E6",https://www.tmcweddings.com,(604) 242-1460,"Wedding Photographers,Wedding Videographer"
https://www.bbb.org/ca/bc/vancouver/profile/waterproofing-contractors/allstar-waterproofing-restoration-systems-ltd-0037-1262632,1262632,Allstar Waterproofing & Restoration Systems Ltd.,"100 220 Victoria Dr, Vancouver, BC V5L 0C7",https://allstarholdings.com,(604) 255-1135,"Waterproofing Contractors,Pressure Washing,Remodeling,Window Cleaning,Snow Removal Services,Concrete Restoration,Building Restoration,Commercial Snow Removal Service,Skylights,Wood Preserving"
https://www.bbb.org/ca/bc/vancouver/profile/used-car-dealers/brian-jessel-bmw-pre-owned-0037-1289899,1289899,Brian Jessel BMW Pre-owned,"1515 Boundary Rd, Vancouver, BC V5K 5C4",https://www.brianjesselbmwpreowned.com,(604) 222-7788,"Used Car Dealers,Auto Body Repair and Painting,Auto Detailing,Car Dealers,New Auto Parts,Foreign Auto Repair,Car Buying,Specialty Auto Parts,Imported Car Dealers"
https://www.bbb.org/ca/bc/vancouver/profile/web-design/5u-website-limited-0037-1255434,1255434,5U Website Limited,"1200 555 W Hastings St, Vancouver, BC V6B 4N6",https://www.5uwebsite.com/zh/,(778) 883-9222,"Web Design,Online Shopping,Internet Marketing Services,SEO Services,Web Hosting,Graphic Designer,Website Maintenance"
https://www.bbb.org/ca/bc/vancouver/profile/tourist-information/vancouver-tourist-info-centre-0037-204107,204107,Vancouver Tourist Info Centre,"200 Burrard St Plaza Level, Vancouver, BC V6C 3L6",http://tourismvancouver.com,(604) 682-2222,Tourist Information
https://www.bbb.org/ca/bc/vancouver/profile/travel-agency/explore-india-journeys-inc-0037-1301673,1301673,Explore India Journeys Inc.,"1500 - 1100 Melville St., Vancouver, BC V6E 4A6",https://www.exploreindia.ca,(604) 900-8200,"Travel Agency,Tour Operators,Tourist Attractions,Travel and Tourism Education"
https://www.bbb.org/ca/bc/vancouver/profile/snow-removal-services/van-steam-solutions-ltd-0037-2431456,2431456,Van STeam Solutions Ltd.,", Vancouver, BC V5P 3V6",https://www.facebook.com/profile.php?id=100027975109235,(778) 531-0122,"Snow Removal Services,Pressure Washing,Carpet Cleaning,Residential General Contractor,Commercial Property Maintenance"
https://www.bbb.org/ca/bc/vancouver/profile/skylights/fen-o-lux-skylights-inc-0037-2432688,2432688,FEN-O-LUX Skylights Inc.,", Vancouver, BC V6P 6R9",https://fenolux.com/,(604) 872-6610,"Skylights,Glazier"
https://www.bbb.org/ca/bc/vancouver/profile/roofing-contractors/raise-the-roof-roofing-and-repair-ltd-0037-2415973,2415973,Raise the Roof Roofing and Repair Ltd.,", Vancouver, BC V6A 2J8",https://raisetheroofroofing.com,(778) 385-9585,"Roofing Contractors,Gutter Cleaning,Window Cleaning,Roof Cleaning,Roof Leak Repair"
https://www.bbb.org/ca/bc/vancouver/profile/towing-company/busters-towing-0037-105653,105653,Busters Towing,"455 Industrial Ave, Vancouver, BC V6A 2P8",http://busterstowing.com,(604) 685-8181,"Towing Company,Vehicle Transport,Roadside Assistance,Heavy Equipment Towing"
https://www.bbb.org/ca/bc/vancouver/profile/roofing-contractors/cambie-roofing-contractors-ltd-0037-107383,107383,Cambie Roofing Contractors Ltd,"1367 E Kent Ave N, Vancouver, BC V5X 4T6",http://cambieroofing.com,(604) 261-1111,"Roofing Contractors,Metal Roofing Contractors,Drainage Contractors,Commercial Roofing,Flat Roofing Contractors,Roof Leak Repair,Industrial Contractors"
https://www.bbb.org/ca/bc/vancouver/profile/roofing-contractors/absolute-roof-solutions-0037-1160870,1160870,Absolute Roof Solutions,"1676 W 75 Ave, Vancouver, BC V6P 6G2",https://absoluteroof.ca,(604) 263-0334,"Roofing Contractors,Gutters,Framing Contractors,Seal Coating,Commercial Roofing,Flat Roofing Contractors,Roof Cleaning,Roofing Consultants,Caulking Contractors,Leak Detection"
https://www.bbb.org/ca/bc/vancouver/profile/repiping-specialists/cambridge-plumbing-systems-ltd-0037-134796,134796,Cambridge Plumbing Systems Ltd.,"4343 Fraser St, Vancouver, BC V5V 4G4",https://cambridgeplumbing.com,(604) 872-2561,"Repiping Specialists,Plumber,Plumbing Renovation,Mechanical Contractors,Commercial Plumber,Piping Contractors"
https://www.bbb.org/ca/bc/vancouver/profile/real-estate-development/kutak-development-services-ltd-0037-1279152,1279152,Kutak Development Services Ltd.,"2007 1177 West Hastings St, Vancouver, BC V6E 2K3",https://kutakdevelopment.com,(604) 417-4182,"Real Estate Development,Construction Management,Project Management"
https://www.bbb.org/ca/bc/victoria/profile/cleaning-services/prioritas-property-services-0047-235971415,235971415,Prioritas Property Services,"V9A3H2, Victoria, BC V9A 3H2",https://prioritasproperties.ca/,,"Cleaning Services,Commercial Cleaning Services,Janitor Service,Facility Maintenance,Floor Waxing"
https://www.bbb.org/ca/bc/victoria/profile/chimney-sweeper/flue-guru-chimney-services-0047-90007728,90007728,Flue Guru Chimney Services,"360 Douglas St, Victoria, BC V8V 2P6",https://flue.guru,(250) 418-5110,"Chimney Sweeper,Concrete Contractors,Heating and Air Conditioning,Mason Contractors,Home Inspection,Chimney Repair,Waterproofing Contractors,Fire and Water Damage Restoration,Heating Contractors,Chimney Cleaning"
https://www.bbb.org/ca/bc/victoria/profile/chamber-of-commerce/greater-victoria-chamber-of-commerce-0047-1413,1413,Greater Victoria Chamber of Commerce,"100 - 852 Fort St, Victoria, BC V8W 1H8",https://www.victoriachamber.ca,(250) 383-7191,Chamber of Commerce
https://www.bbb.org/ca/bc/victoria/profile/carpenter/driftwood-renovations-services-0047-235971327,235971327,Driftwood Renovations Services,"3360 Kinsley Pl, Victoria, BC V8P 4K1",https://www.facebook.com/driftwoodservices,(250) 882-6305,"Carpenter,Fence Contractors,Home Repair"
https://www.bbb.org/ca/bc/victoria/profile/building-contractors/bresco-bros-construction-ltd-0047-20824,20824,Bresco Bros. Construction Ltd.,"4072 Chalister Crt, Victoria, BC V9C 3X6",,(250) 478-0415,"Building Contractors,General Contractor,Commercial Contractors,Building and Construction,Construction Management,Millwork"
https://www.bbb.org/ca/bc/victoria/profile/chimney-repair/cbs-masonry-ltd-0047-26662,26662,CBS Masonry Ltd.,"1008 Braeburn Ave, Victoria, BC V9C 0H8",https://cbsmasonry.com,(250) 294-9942,"Chimney Repair,Concrete Contractors,Mason Contractors,Concrete Leveling,Custom Concrete,Concrete Restoration,Basement Contractors,Patio Contractor,Natural Stone,Tile and Marble"
https://www.bbb.org/ca/bc/victoria/profile/auto-detailing/exquisite-auto-spa-0047-235973557,235973557,Exquisite Auto Spa,"104-506 John St., Victoria, BC V8T 1T6",https://exquisiteautospa.ca,(778) 977-5077,"Auto Detailing,Car Wash,Auto Upholstery,Car Decals,Car Upholstery Cleaning,Auto Floor Mats"
https://www.bbb.org/ca/bc/victoria/profile/associations/downtown-victoria-business-association-0047-235973597,235973597,Downtown Victoria Business Association,"20 Centennial Sq, Victoria, BC V8W 1P7",https://downtownvictoria.ca,(250) 386-2238,Associations
https://www.bbb.org/ca/bc/victoria/profile/asbestos-removal/removall-remediation-services-0047-90006868,90006868,RemovAll Remediation Services,"506 David St, Victoria, BC V8T 2C8",https://www.removall.ca,(250) 478-9998,"Asbestos Removal,Mold Removal,Demolition Contractors,Asbestos Testing,Mold Remediation,Lead Abatement,Lead Removal"
https://www.bbb.org/ca/bc/victoria/profile/artificial-turf/synlawn-vancouver-island-0047-90007956,90007956,SYNLawn Vancouver Island,"777 Linkleas Ave, Victoria, BC V8S 5C4",https://www.synlawnvancouverisland.ca/,(250) 589-8873,"Artificial Turf,Lawn Installation"
https://www.bbb.org/ca/bc/vernon/profile/jewelry-stores/jc-bradley-jewellers-ltd-0037-1134014,1134014,J.C. Bradley Jewellers Ltd.,"100 3200 30 Ave, Vernon, BC V1T 2C5",http://www.jcbradleyjewellers.com,(250) 545-4944,Jewelry Stores
https://www.bbb.org/ca/bc/vernon/profile/insulation-contractors/thermotech-insulation-0037-1224120,1224120,Thermotech Insulation,"4610 23 St, Vernon, BC V1T 4K9",http://thermotechinsulation.ca,(250) 545-9624,"Insulation Contractors,Spray Foam Insulation Contractors,Mechanical Insulation Contractors,Acoustic Material,Fiberglass"
https://www.bbb.org/ca/bc/vernon/profile/hearing-assistive-devices/hearinglife-vernon-anderson-way-0037-2401433,2401433,HearingLife - Vernon - Anderson Way,"201 5100 Anderson Way, Vernon, BC V1T 9V2",https://www.hearinglife.ca/centers/british-columbia/vernon---nexgen-hearing,(888) 820-3782,Hearing Assistive Devices
https://www.bbb.org/ca/bc/vernon/profile/general-contractor/pj-devries-construction-ltd-0037-1224116,1224116,PJ DeVries Construction Ltd.,"2 2401 43rd St, Vernon, BC V1T 6K8",https://www.devriesconstruction.net,(250) 309-6295,"General Contractor,Home Builders,Home Improvement,Building Contractors,Home Renovation,Home Additions,Interior Designer,Building Restoration,Custom Home Builder,Furniture Builders"
https://www.bbb.org/ca/bc/vernon/profile/construction/west-range-construction-0037-2432171,2432171,West Range Construction,"6604 Old Kamloops Rd, Vernon, BC V1H 1P8",https://westrangeconstruction.ca,(250) 299-5099,"Construction,Carpenter,Home Renovation,Custom Home Builder"
https://www.bbb.org/ca/bc/vernon/profile/car-decals/wholesale-grafix-inc-0037-1266557,1266557,Wholesale Grafix Inc.,"2 8106 Highland Pl, Vernon, BC V1B 3W6",https://www.wholesalegrafix.com,(250) 260-3100,"Car Decals,Commercial Window Tinting,Vehicle Wrap,Sign Company"
https://www.bbb.org/ca/bc/vancouver/profile/wholesale-health-products/ecotrend-ecologics-ltd-0037-127722,127722,Ecotrend Ecologics Ltd.,"125 W 3 Ave, Vancouver, BC V5Y 1E6",http://ecotrend.ca,(855) 215-2290,"Wholesale Health Products,Vitamins and Supplements,Wholesalers and Distributors,Health and Wellness,Health Products,Organic Food"
https://www.bbb.org/ca/bc/vancouver/profile/property-management/downtown-suites-ltd-0037-216537,216537,Downtown Suites Ltd.,"1174 W Pender, Vancouver, BC V6E 2R9",https://www.downtownsuites.ca,(604) 694-8801,"Property Management,Apartments,Real Estate,Real Estate Rentals,Apartment Rental Service,Rental Listings,Condominium,Housing Consultants"
https://www.bbb.org/ca/bc/vancouver/profile/property-management/equitable-real-estate-investment-corp-ltd-0037-114293,114293,Equitable Real Estate Investment Corp Ltd.,"505 325 Howe St, Vancouver, BC V6C 1Z7",http://equitablerealestate.ca,(604) 683-7571,"Property Management,Real Estate Rentals,Office Space Rental,Commercial Property Management,Industrial Real Estate"
https://www.bbb.org/ca/bc/vancouver/profile/property-maintenance/little-leaf-property-maintenance-ltd-0037-2420446,2420446,Little Leaf Property Maintenance Ltd.,", Vancouver, BC V5S 3J8",https://www.littleleafpm.com,(778) 882-4020,"Property Maintenance,House Cleaning,Cleaning Services,Gutter Cleaning,Pressure Washing,Window Cleaning,Landscaping Clean Up,Commercial Contractors,Commercial Cleaning Services,Junk Removal"
https://www.bbb.org/ca/bc/vancouver/profile/property-maintenance/kelly-boy-maintenance-0037-1230235,1230235,Kelly-Boy Maintenance,"106 418 E Kent Ave, Vancouver, BC V5X 2X7",https://kellyboy.ca,(604) 738-2340,"Property Maintenance,Janitor Service"
https://www.bbb.org/ca/bc/vancouver/profile/property-maintenance/leader-property-maintenance-0037-2412227,2412227,Leader Property Maintenance,"4728 Earles St, Vancouver, BC V5R 3R2",https://www.lpmaintenance.ca/,(778) 228-3461,"Property Maintenance,Painting Contractors,Handyman,Gutter Cleaning,Pressure Washing,Drainage Contractors,Window Cleaning,Snow Removal Services,Roof Cleaning"
https://www.bbb.org/ca/bc/vancouver/profile/plumbing-renovation/lally-plumbing-heating-ltd-0037-1281105,1281105,Lally Plumbing & Heating Ltd.,"7193 Culloden St, Vancouver, BC V5X 4K1",https://lallyplumbing.ca,(778) 898-9934,"Plumbing Renovation,Construction Services,Plumber,Heating Contractors,Sprinkler System,Home Renovation,Furnace Repair,Heat Pump,Tankless Water Heaters,Commercial Plumber"
https://www.bbb.org/ca/bc/vancouver/profile/plumber/red-seal-drainage-plumbing-inc-0037-1242314,1242314,Red Seal Drainage & Plumbing Inc.,"2790 E 21 Ave, Vancouver, BC V5M 2W2",https://www.redsealplumbing.com/,(604) 618-4988,"Plumber,Drainage Contractors,Sewer Cleaning,Sump Pump Contractors,Plumbing Fixtures,Sewer Inspection,Water Heater Installation,Sewer Pipe,Pipe Inspection,Drain Cleaning"
https://www.bbb.org/ca/bc/vancouver/profile/plumber/evergreen-plumbing-heating-ltd-0037-1297067,1297067,Evergreen Plumbing & Heating Ltd.,"PO Box 60060, Vancouver, BC V5W 4B5",,(778) 863-0601,"Plumber,Heating Contractors,Plumbing Renovation,Leak Detection,Pipe Inspection"
https://www.bbb.org/ca/bc/vancouver/profile/plumber/pioneer-plumbing-heating-inc-0037-1272533,1272533,Pioneer Plumbing & Heating Inc.,"626 Kingsway, Vancouver, BC V5T 3K4",https://www.pioneerplumbing.com,(604) 872-4946,"Plumber,Heating and Air Conditioning,Air Conditioning Repair,Residential Air Conditioning Contractors,Heating Contractors,Backflow Testing,Furnace Repair,Sewer Cleaning,Sump Pump Contractors,Appliance Installation"
https://www.bbb.org/ca/bc/vancouver/profile/painting-contractors/pro-crew-painting-ltd-0037-1160047,1160047,Pro Crew Painting Ltd.,"10 941 E Hastings St, Vancouver, BC V6A 0H1",https://procrewpainting.com/?utm_source=gmb&utm_medium=organic,(604) 785-2739,"Painting Contractors,Home Renovation,Residential Painter,Commercial Painting Contractors,Drywall Repair"
https://www.bbb.org/ca/bc/vancouver/profile/online-education/corporate-finance-institute-cfi-0037-2405665,2405665,Corporate Finance Institute (CFI),"801 750 West Pender St, Vancouver, BC V6C 2T8",https://corporatefinanceinstitute.com,(800) 817-7539,"Online Education,Continuing Education,Education,Electronic Educational Kits"
https://www.bbb.org/ca/bc/vancouver/profile/painting-contractors/imperial-painting-ltd-0037-1262240,1262240,Imperial Painting Ltd.,"3007 1028 Barclay St, Vancouver, BC V6E 0B1",http://imperialpainting.ca,(604) 418-7769,"Painting Contractors,Drywall Contractors,Pressure Washing,Residential Painter,Commercial Painter,Interior Finishing,Staining Contractors,Line Painting"
https://www.bbb.org/ca/bc/vancouver/profile/accounting/accountants-bc-ltd-0037-2399514,2399514,Accountants-BC Ltd.,"500-1055 West Broadway, Vancouver, BC V6H 1E2",https://accountants-bc.ca/,,"Accounting,Accountant,Bookkeeping Services"
https://www.bbb.org/ca/bc/surrey/profile/transportation-services/global-transfer-services-ltd-0037-2409440,2409440,Global Transfer Services Ltd.,"800 15355 24 Ave, Box 490, Surrey, BC V4A 2H9",https://globaltransfer.ca,(604) 968-3309,Transportation Services
https://www.bbb.org/ca/bc/surrey/profile/tents/ideal-canopy-tent-structure-ltd-0037-1226845,1226845,Ideal Canopy Tent & Structure Ltd.,"19337 Enterprise Way, Surrey, BC V3S 6J8",https://www.idealcanopy.com,(604) 946-2410,"Tents,Graphic Printing,Banners,Canopies,Dome Structures"
https://www.bbb.org/ca/bc/surrey/profile/sewer-cleaning/tap-roots-plumbing-heating-ltd-0037-102303,102303,Tap-Roots Plumbing & Heating Ltd.,"17974 55 Avenue, Surrey, BC V3S 6C8",https://taproots.ca,(604) 222-1282,"Sewer Cleaning,Plumber,Heating and Air Conditioning,Air Duct Cleaning,Drainage Contractors,Heating Contractors,Plumbing Renovation,Furnace Repair,Sewer Contractors,Heating System Repair"
https://www.bbb.org/ca/bc/surrey/profile/security-guards/eagle-eye-security-ltd-0037-1375902,1375902,Eagle Eye Security Ltd.,"103 7 8140 120 St, Surrey, BC V2W 3N3",http://eagleeyesecurity.ca,(778) 899-1576,"Security Guards,Personal Security Guard,Closed Circuit TV"
https://www.bbb.org/ca/bc/surrey/profile/scaffolding/safetech-scaffold-ltd-0037-1281873,1281873,Safetech Scaffold Ltd.,"10325 121 St, Surrey, BC V3V 4K8",https://www.safetechscaffold.com,(604) 584-4470,"Scaffolding,Metal Fabrication,Welding,Engineering,Hoist,Platforms"
https://www.bbb.org/ca/bc/surrey/profile/roofing-contractors/surlang-roofing-ltd-0037-137532,137532,Surlang Roofing Ltd.,"6 19585 56 Ave, Surrey, BC V3S 6K3",https://surlangroofing.com,(604) 533-8322,"Roofing Contractors,Gutters,Commercial Roofing,Tile Roofing Contractors,Roof Structure,Gutter Contractor"
https://www.bbb.org/ca/bc/surrey/profile/roofing-contractors/south-west-roof-restoration-inc-0037-134033,134033,South-West Roof Restoration Inc.,"233 15355 24 Ave, Surrey, BC V4A 2H9",http://southwestroof.ca,(604) 760-7935,"Roofing Contractors,Gutter Cleaning,Pressure Washing,Mold Removal,Roof Cleaning,Mildew Removal,Roof Stain Removal"
https://www.bbb.org/ca/bc/surrey/profile/roofing-contractors/mills-roofing-0037-2410936,2410936,Mills Roofing,"918 164 St, Surrey, BC V4A 4Y5",https://www.google.com/maps/place//data=!4m2!3m1!1s0x5485c3c212d9ff15:0xdb4497a027aadd3a?source=g.page.m._,(778) 387-9899,"Roofing Contractors,Gutters"
https://www.bbb.org/ca/bc/surrey/profile/roofing-contractors/dulay-roofing-ltd-0037-1215711,1215711,Dulay Roofing Ltd.,"12565 69A Ave, Surrey, BC V3W 1P9",https://www.instagram.com/dulay.roofing/,(604) 250-9842,"Roofing Contractors,Metal Roofing Contractors,Commercial Roofing,Flat Roofing Contractors,Tile Roofing Contractors"
https://www.bbb.org/ca/bc/surrey/profile/roof-inspection/lower-mainland-roof-inspections-consulting-ltd-0037-1371601,1371601,Lower Mainland Roof Inspections & Consulting Ltd.,"12077 59 Ave, Surrey, BC V3X 3L3",https://roofinspections.searchsolwebclient.com/,(778) 968-6465,"Roof Inspection,Roofing Contractors,Gutters,Metal Roofing Contractors,Commercial Roofing,Flat Roofing Contractors,Roofing Consultants,Tile Roofing Contractors"
https://www.bbb.org/ca/bc/vancouver/profile/travel-agency/omega-travel-service-ltd-0037-110960,110960,Omega Travel Service Ltd.,"3230 W Broadway, Vancouver, BC V6K 2H4",https://omega-travel.com,(604) 738-7161,"Travel Agency,Cruises"
https://www.bbb.org/ca/bc/vancouver/profile/travel-agency/mega-travel-ltd-0037-2409464,2409464,Mega Travel Ltd.,"2036 Kingsway, Vancouver, BC V5N 2T3",https://www.megatravel.ca,(604) 708-5489,"Travel Agency,Travel Services,Airline Ticket Agency"
https://www.bbb.org/ca/bc/vancouver/profile/tour-operators/marco-polo-travel-ltd-0037-129023,129023,Marco Polo Travel Ltd.,"201 2233 Burrard St, Vancouver, BC V6J 3H9",http://marcopolotours.com,(604) 732-3812,"Tour Operators,Travel Agency,Cruises"
https://www.bbb.org/ca/bc/vancouver/profile/tire-dealers/big-o-tires-broadway-0037-154361,154361,Big O Tires Broadway,"3050 W Broadway, Vancouver, BC V6K 2H1",https://bigotiresbroadway.ca,(604) 733-5232,Tire Dealers
https://www.bbb.org/ca/bc/vancouver/profile/stair-lift/home2stay-accessibility-ltd-0037-1281150,1281150,Home2stay Accessibility Ltd.,"148 W 6 Ave, Vancouver, BC V5Y 1K6",https://home2stay.com,(604) 259-1211,"Stair Lift,Home Improvement,Wheelchair Ramps,Door and Gate Operating Devices,Shower,Walk-In Tubs,Railing,Home Elevator,Lifts"
https://www.bbb.org/ca/bc/vancouver/profile/sightseeing-tours/wild-whales-vancouver-0037-1209633,1209633,Wild Whales Vancouver,"1806 Mast Tower Ln, Vancouver, BC V6H 4B6",http://whalesvancouver.com,(604) 699-2011,"Sightseeing Tours,Tour Operators,Tourist Attractions"
https://www.bbb.org/ca/bc/vancouver/profile/siding-contractors/quality-edge-siding-ltd-0037-2415941,2415941,Quality Edge Siding Ltd.,"250 997 Seymour St, Vancouver, BC V6B 3M1",https://qualityedgesiding.ca/,(604) 657-6080,"Siding Contractors,Window Installation,Commercial Contractors,Window Repair,Soffit and Fascia,Woodworking,Home Maintenance"
https://www.bbb.org/ca/bc/vancouver/profile/senior-care/home-to-home-0037-1235077,1235077,Home to Home,"720 999 W Broadway, Vancouver, BC V5Z 1K5",https://home-to-home.ca,(604) 739-8080,"Senior Care,Senior Services,Healthcare Management,Senior Move Manager,Rest Home Information and Placement"
https://www.bbb.org/ca/bc/vancouver/profile/security-guards/red-hawk-security-ltd-0037-2424544,2424544,Red Hawk Security Ltd,", Vancouver, BC V5S 1J7",https://redhawksecurity.wixsite.com/website,(778) 751-1414,Security Guards
https://www.bbb.org/ca/bc/vancouver/profile/security-guards/premier-security-inc-0037-100900,100900,Premier Security Inc,"603 1055 W. Broadway, Vancouver, BC V6H 1E2",https://www.premiersecurityinc.com,(604) 739-1893,"Security Guards,Burglar Alarm Systems,Security Systems Consultants,Security"
https://www.bbb.org/ca/bc/vancouver/profile/real-estate-development/omicron-canada-inc-0037-1207389,1207389,Omicron Canada Inc.,"5 Fl 3 Bentall Ctr 595 Burrard St PO BOX 49369, Vancouver, BC V7X 1L4",https://omicronaec.com,(604) 632-3350,"Real Estate Development,Construction Services,Commercial Contractors,Interior Designer,Design Contractor,General Engineering Contractor,Engineering Consultant,Architectural Designer,Project Management,Commercial Interior Designers"
https://www.bbb.org/ca/bc/vancouver/profile/precious-metal-dealers/merchantman-sons-ltd-0037-2431074,2431074,Merchantman & Sons Ltd,"2000 1111 W Georgia St, Vancouver, BC V6E 4G2",https://yourmerchantman.com/,(888) 512-3558,"Precious Metal Dealers,Bullion Coin Dealers,Gold Sellers,Silver Sellers"
https://www.bbb.org/ca/bc/vancouver/profile/pressure-washing/psi-factor-0037-1230372,1230372,P.S.I. Factor,"3867 W 27 Ave, Vancouver, BC V6S 1R4",http://psifactor.ca,(604) 862-3003,"Pressure Washing,Commercial Contractors,Property Maintenance,Pressure Washer,Exterior Building Cleaning,Industrial Contractors,Cleaning Systems"
https://www.bbb.org/ca/bc/vancouver/profile/real-estate-appraiser/bramwell-associates-realty-advisors-inc-0037-1268405,1268405,Bramwell & Associates Realty Advisors Inc.,"1000 355 Burrard St, Vancouver, BC V6C 2G8",http://vancouverappraisal.com,(604) 608-6161,"Real Estate Appraiser,Tax Consultant,Property Tax Consultants,Estate Appraisal,Market Research,Arbitration Services,Litigation Support,Asset Evaluation,Market Analysis"
https://www.bbb.org/ca/bc/surrey/profile/pressure-washing/mr-clean-power-washing-0037-1276808,1276808,Mr. Clean Power Washing,"112 13035 84 Ave, Surrey, BC V3W 1B3",http://mrcleanpowerwashing.ca,(778) 322-0145,"Pressure Washing,Cleaning Services,Gutter Cleaning,Window Cleaning,Commercial Cleaning Services,Roof Cleaning,Property Maintenance,Concrete Restoration,Siding Cleaning,Natural Stone Cleaning"
https://www.bbb.org/ca/bc/surrey/profile/plumber/m-p-plumbing-heating-ltd-0037-1202690,1202690,M & P Plumbing & Heating Ltd.,"6158 131A St, Surrey, BC V3X 1P8",https://www.facebook.com/MandPplumbingandheating,(604) 807-6265,"Plumber,Heating Contractors,Plumbing Renovation,Furnace Repair,Sewer Cleaning,Sewage"
https://www.bbb.org/ca/bc/surrey/profile/plumber/alpine-plumbing-and-heating-ltd-0037-1260677,1260677,Alpine Plumbing and Heating Ltd.,", Surrey, BC V3X 3H4",https://alpine-plumbing-and-heating-ltd.business.site,(604) 817-1777,"Plumber,Heating Contractors,Water Heater Repair,Boiler Repair,Plumbing and Heating,Gas Contractors,Water Heater Installation,Gas Fittings,Gas Furnace"
https://www.bbb.org/ca/bc/surrey/profile/plumber/day-and-knight-plumbing-heating-ltd-0037-1180644,1180644,Day And Knight Plumbing & Heating Ltd.,"8615 144A St, Surrey, BC V3S 2Y1",https://www.yellowpages.ca/bus/British-Columbia/Day-Knight-Plumbing-Heating-Ltd/100837674.html,(604) 825-2627,"Plumber,Heating and Air Conditioning,Heating Contractors,Plumbing Renovation,Water Heater Repair,Heating System Repair,Tankless Water Heaters,Commercial Plumber,Ventilation,Gas Contractors"
https://www.bbb.org/ca/bc/surrey/profile/physical-therapist/clayton-heights-sports-therapy-center-0037-2412392,2412392,Clayton Heights Sports & Therapy Center,"105 18640 Fraser Hwy, Surrey, BC V3S 7Y4",https://www.claytonheightsphysio.com,(604) 579-0105,"Physical Therapist,Massage Therapist,Therapeutic Massage,Chiropractors D.C."
https://www.bbb.org/ca/bc/surrey/profile/pest-control/ideal-pest-control-ltd-0037-1211454,1211454,Ideal Pest Control Ltd.,"7157 125 St, Surrey, BC V3W 0T9",https://www.idealpestcontrol.ca,(778) 891-9215,"Pest Control,Biohazard Cleanup"
https://www.bbb.org/ca/bc/surrey/profile/pest-control-supplies/r-and-l-bio-pest-control-ltd-0037-1293425,1293425,R. and L. Bio-Pest Control Ltd.,"8502 165A St, Surrey, BC V4N 3H2",http://www.biopest.ca,(604) 574-9928,"Pest Control Supplies,Pest Control,Commercial Contractors,Industrial Contractors,Home Services"
https://www.bbb.org/ca/bc/surrey/profile/payday-loans/westrock-financial-ltd-0037-1250051,1250051,Westrock Financial Ltd.,"425 15225 104 Ave, Surrey, BC V3R 6Y8",https://wrfinance.com,(604) 630-4783,"Payday Loans,Consumer Finance Companies"
https://www.bbb.org/ca/bc/surrey/profile/pest-control/ace-pest-control-ltd-0037-1270361,1270361,Ace Pest Control Ltd.,"18640 62 Ave, Surrey, BC V3S 7P1",http://acepestcontrolltd.com,(778) 882-3417,"Pest Control,Termite Control,Commercial Contractors,Animal Removal,Bed Bug Removal,Bee Removal,Animal Trapping,Bed Bug Inspection,Rodent Control,Industrial Contractors"
https://www.bbb.org/ca/bc/surrey/profile/paving-contractors/green-tech-resurfacing-ltd-0037-1271733,1271733,Green Tech Resurfacing Ltd.,"4 19102 27 Ave, Surrey, BC V3S 5T1",https://greentechresurfacing.com/index.html,(604) 908-3573,"Paving Contractors,Patios and Decks,Pressure Washing,Driveway Installation,Swimming Pools,Paint"
https://www.bbb.org/ca/bc/surrey/profile/paving-contractors/a1-paving-ltd-0037-1291219,1291219,A1 Paving Ltd.,"6914 128 St, Surrey, BC V3W 4C9",https://www.yellowpages.ca/bus/British-Columbia/Surrey/A1-Paving-Ltd/100810202.html,(604) 719-2412,"Paving Contractors,Driveway Sealer,Pavement Marking"
https://www.bbb.org/ca/bc/surrey/profile/patios-and-decks/kalsi-aluminum-products-manufacturing-ltd-0037-1229731,1229731,Kalsi Aluminum Products Manufacturing Ltd,"101 7935 128 St, Surrey, BC V3W 4E7",http://kalsialuminum.com,(604) 763-5679,"Patios and Decks,Awnings,Patio Enclosures"
https://www.bbb.org/ca/bc/surrey/profile/painting-contractors/l2h-painting-0037-1293633,1293633,L2H Painting,"21 5850 177B St, Surrey, BC V3S 4J6",http://l2hpainting.com,(778) 387-4249,"Painting Contractors,Residential Painter,Interior Designer,Commercial Painting Contractors,Commercial Painter,Design Contractor,Interior Contractors,Interior Finishing,Industrial Painting,Commercial Interior Designers"
https://www.bbb.org/ca/bc/surrey/profile/mechanical-contractors/leed-mechanical-group-ltd-0037-1275412,1275412,Leed Mechanical Group Ltd.,"206 18428 53 Ave, Surrey, BC V3S 7A4",http://leedgroup.ca,(604) 575-7837,"Mechanical Contractors,Heating Contractors,Commercial Contractors,Furnace Repair,Boiler Repair,Plumbing and Heating,Gas Contractors,Industrial Contractors,Gas Fittings,Drain Cleaning"
https://www.bbb.org/ca/bc/surrey/profile/molding/westcoast-moulding-millwork-limited-0037-131920,131920,Westcoast Moulding & Millwork Limited,"18810 96 Ave, Surrey, BC V4N 3R1",https://westcoastmoulding.com,(604) 513-1138,"Molding,Doors,Woodworking,Building Materials,Millwork,Stair Builders,Railing,CNC Machining,Columns,Stair Tread"
